Profiling Info for Benchmark Initialization:
============================== Run Order ==============================
node type, first, avg_ms, %, cdf%, mem KB, times called, name
EXPAND_DIMS, 0, 0.00022, 0.000915575%, 23.6698%, 0, 1, [cnn/conv1d_4/Conv1D/ExpandDims]:25
CONV_2D, 4.42, 4.414, 18.3698%, 42.0395%, 0, 1, [cnn/conv1d_4/Relu;cnn/conv1d_4/BiasAdd;cnn/conv1d_4/Conv1D/Squeeze;cnn/conv1d_4/BiasAdd/ReadVariableOp;cnn/conv1d_4/Conv1D]:26
RESHAPE, 0.001, 0.00058, 0.00241379%, 42.0419%, 0, 1, [cnn/flatten/Reshape]:27
FULLY_CONNECTED, 13.241, 13.2184, 55.0112%, 97.0532%, 0, 1, [cnn/dense/MatMul;cnn/dense/Relu;cnn/dense/BiasAdd]:28
FULLY_CONNECTED, 0.701, 0.70326, 2.92676%, 99.9799%, 0, 1, [cnn/dense_1/MatMul;cnn/dense_1/Relu;cnn/dense_1/BiasAdd]:29
FULLY_CONNECTED, 0.002, 0.0024, 0.00998809%, 99.9899%, 0, 1, [StatefulPartitionedCall:0_int16]:30
DEQUANTIZE, 0.003, 0.00242, 0.0100713%, 100%, 0, 1, [StatefulPartitionedCall:0]:31

============================== Top by Computation Time ==============================
node type, first, avg_ms, %, cdf%, mem KB, times called, name
FULLY_CONNECTED, 13.241, 13.2184, 55.0112%, 55.0112%, 0, 1, [cnn/dense/MatMul;cnn/dense/Relu;cnn/dense/BiasAdd]:28
CONV_2D, 4.42, 4.414, 18.3698%, 73.381%, 0, 1, [cnn/conv1d_4/Relu;cnn/conv1d_4/BiasAdd;cnn/conv1d_4/Conv1D/Squeeze;cnn/conv1d_4/BiasAdd/ReadVariableOp;cnn/conv1d_4/Conv1D]:26
CONV_2D, 2.334, 2.343, 9.75087%, 83.1319%, 0, 1, [cnn/conv1d_3/Relu;cnn/conv1d_3/BiasAdd;cnn/conv1d_3/Conv1D/Squeeze;cnn/conv1d_3/BiasAdd/ReadVariableOp;cnn/conv1d_3/Conv1D]:20
CONV_2D, 1.625, 1.36518, 5.68147%, 88.8133%, 0, 1, [cnn/conv1d_2/Relu;cnn/conv1d_2/BiasAdd;cnn/conv1d_2/Conv1D/Squeeze;cnn/conv1d_2/BiasAdd/ReadVariableOp;cnn/conv1d_2/Conv1D]:14
CONV_2D, 0.854, 0.85798, 3.57066%, 92.384%, 0, 1, [cnn/conv1d_1/Relu;cnn/conv1d_1/BiasAdd;cnn/conv1d_1/Conv1D/Squeeze;cnn/conv1d_1/BiasAdd/ReadVariableOp;cnn/conv1d_1/Conv1D]:8
CONV_2D, 0.847, 0.70468, 2.93267%, 95.3167%, 0, 1, [cnn/conv1d/Relu;cnn/conv1d/BiasAdd;cnn/conv1d/Conv1D/Squeeze;cnn/conv1d/BiasAdd/ReadVariableOp;cnn/conv1d/Conv1D]:2
FULLY_CONNECTED, 0.701, 0.70326, 2.92676%, 98.2434%, 0, 1, [cnn/dense_1/MatMul;cnn/dense_1/Relu;cnn/dense_1/BiasAdd]:29
MAX_POOL_2D, 0.107, 0.10692, 0.444969%, 98.6884%, 0, 1, [cnn/max_pooling1d/MaxPool]:5
MAX_POOL_2D, 0.101, 0.10138, 0.421914%, 99.1103%, 0, 1, [cnn/max_pooling1d_1/MaxPool]:11
MAX_POOL_2D, 0.099, 0.09902, 0.412092%, 99.5224%, 0, 1, [cnn/max_pooling1d_2/MaxPool]:17

Number of nodes executed: 32
============================== Summary by node type ==============================
node type, count, avg_ms, avg %, cdf %, mem KB, times called
FULLY_CONNECTED, 3, 13.923, 57.9714%, 57.9714%, 0, 3
CONV_2D, 5, 9.683, 40.3173%, 98.2887%, 0, 5
MAX_POOL_2D, 4, 0.404, 1.68214%, 99.9709%, 0, 4
QUANTIZE, 1, 0.005, 0.0208186%, 99.9917%, 0, 1
DEQUANTIZE, 1, 0.002, 0.00832743%, 100%, 0, 1
RESHAPE, 9, 0, 0%, 100%, 0, 9
EXPAND_DIMS, 9, 0, 0%, 100%, 0, 9

Timings (microseconds): count=50 first=24453 curr=23981 min=23968 max=25367 avg=24028.6 std=204
Memory (bytes): count=0
32 nodes observed


