Profiling Info for Benchmark Initialization:
============================== Run Order ==============================
node type, first, avg_ms, %, cdf%, mem KB, times called, name
CONV_2D, 0.742, 0.70254, 2.9253%, 95.312%, 0, 1, [cnn/conv1d/Relu;cnn/conv1d/BiasAdd;cnn/conv1d/Conv1D/Squeeze;cnn/conv1d/BiasAdd/ReadVariableOp;cnn/conv1d/Conv1D]:2
FULLY_CONNECTED, 0.699, 0.70248, 2.92505%, 98.237%, 0, 1, [cnn/dense_1/MatMul;cnn/dense_1/Relu;cnn/dense_1/BiasAdd]:29
MAX_POOL_2D, 0.106, 0.10644, 0.443205%, 98.6802%, 0, 1, [cnn/max_pooling1d/MaxPool]:5
MAX_POOL_2D, 0.208, 0.10354, 0.43113%, 99.1113%, 0, 1, [cnn/max_pooling1d_1/MaxPool]:11
MAX_POOL_2D, 0.099, 0.0986, 0.41056%, 99.5219%, 0, 1, [cnn/max_pooling1d_2/MaxPool]:17

Number of nodes executed: 32
============================== Summary by node type ==============================
node type, count, avg_ms, avg %, cdf %, mem KB, times called
FULLY_CONNECTED, 3, 13.924, 58.007%, 58.007%, 0, 3
CONV_2D, 5, 9.668, 40.2766%, 98.2836%, 0, 5
MAX_POOL_2D, 4, 0.405, 1.68722%, 99.9708%, 0, 4
QUANTIZE, 1, 0.005, 0.0208299%, 99.9917%, 0, 1
DEQUANTIZE, 1, 0.002, 0.00833195%, 100%, 0, 1
RESHAPE, 9, 0, 0%, 100%, 0, 9
EXPAND_DIMS, 9, 0, 0%, 100%, 0, 9

Timings (microseconds): count=50 first=24189 curr=24006 min=23990 max=24196 avg=24016 std=43
Memory (bytes): count=0
32 nodes observed


